id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
4720_group1_sirius_8056	C28H44O11	[M + H]+	C28H44O11	Polyketides	0.6321951746940613	Macrolides	0.2745116949081421	Macrolide lactones	0.4701369106769562	Macrolides and analogues	0.7007808685302734					Macrolides and analogues	0.7007808685302734	Phenylpropanoids and polyketides	0.6169670820236206	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8056
4722_group1_sirius_9313	C18H18O5	[M + H3N + H]+	C18H21NO5	Shikimates and Phenylpropanoids	0.9933578372001648	Phenolic acids (C6-C1)	0.9473264813423157	Simple phenolic acids	0.8657317161560059	Benzoic acid esters	0.9648874402046204	Benzoic acid esters	0.9648874402046204	Benzoic acids and derivatives	0.9758138060569763	Benzene and substituted derivatives	0.9997132420539856	Benzenoids	0.9999973773956299	Organic compounds; Ketones; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Aryl ketones; Organic oxides; Hydrocarbon derivatives; Phenylketones; Organic oxygen compounds; Chemical entities	9313
4723_group1_sirius_14022	C25H52O6	[M + H3N + H]+	C25H55NO6	Fatty acids	0.9651823043823242	Glycerolipids	0.9328963756561279	Monoacylglycerols	0.6730246543884277	Polyethylene glycols	0.8727181553840637	Dialkyl ethers	0.9986509680747986	Ethers	0.9984927177429199	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14022
4726_group1_sirius_9162	C20H35N5O3	[M + H]+	C20H35N5O3	Amino acids and Peptides	0.6186990737915039	Small peptides	0.7599129676818848	Dipeptides	0.11772972345352173	N-acyl-alpha amino acids and derivatives	0.5798248052597046	Amino acids and derivatives	0.9285650849342346	Amino acids, peptides, and analogues	0.929410994052887	Carboxylic acids and derivatives	0.9436473846435547	Organic acids and derivatives	0.9915645122528076	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	9162
4727_group1_sirius_12099	C26H43N7O2	[M + H]+	C26H43N7O2	Alkaloids	0.9790727496147156	Ornithine alkaloids	0.6858953237533569	Polyamines	0.44016793370246887	N-aliphatic s-triazines	0.612531840801239	N-aliphatic s-triazines	0.612531840801239	Aminotriazines	0.47083187103271484	Triazines	0.5723852515220642	Organoheterocyclic compounds	0.988582968711853	Organic compounds; Organoheterocyclic compounds; Triazines; Ethers; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Tertiary amines; N-aliphatic s-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	12099
4728_group1_sirius_12130	C25H52O7	[M + H3N + H]+	C25H55NO7	Fatty acids	0.8098909854888916	Glycerolipids	0.5257662534713745	Fatty alcohols	0.1906563937664032	Fatty Acyls	0.6237428188323975					Fatty Acyls	0.6237428188323975	Lipids and lipid-like molecules	0.821953296661377	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12130
4729_group1_sirius_6303	C18H32O4	[M + Na]+	C18H32O4	Fatty acids	0.9880587458610535	Octadecanoids	0.7431343793869019	Other Octadecanoids	0.8639489412307739	Lineolic acids and derivatives	0.8209377527236938			Lineolic acids and derivatives	0.8209377527236938	Fatty Acyls	0.9915487170219421	Lipids and lipid-like molecules	0.9920403361320496	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6303
4730_group1_sirius_14600	C39H68O9	[M + H]+	C39H68O9	Terpenoids	0.957173228263855	Triterpenoids	0.9323351383209229	Dammarane and Protostane triterpenoids	0.49093303084373474	Steroidal saponins	0.7227540016174316	Steroidal saponins	0.7227540016174316	Steroidal glycosides	0.7686843872070312	Steroids and steroid derivatives	0.9427657723426819	Lipids and lipid-like molecules	0.9329832196235657	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Triterpene saponins; Steroidal saponins; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14600
4731_group1_sirius_1843	C14H24O6	[M + Na]+	C14H24O6	Polyketides	0.7178561687469482	Fatty Acids and Conjugates	0.3839634358882904	Hydroxy fatty acids	0.424034982919693	Branched fatty acids	0.6278706192970276	Branched fatty acids	0.6278706192970276	Fatty acids and conjugates	0.7364456057548523	Fatty Acyls	0.8848634362220764	Lipids and lipid-like molecules	0.8947082161903381	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1843
4733_group1_sirius_10157	C23H48O6	[M + H]+	C23H48O6	Fatty acids	0.979156494140625	Glycerolipids	0.9737895727157593	Monoacylglycerols	0.8041563630104065	Polyethylene glycols	0.9666422009468079	Dialkyl ethers	0.9985843896865845	Ethers	0.9991912245750427	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10157
4734_group1_sirius_10126	C23H48O6	[M + H3N + H]+	C23H51NO6	Fatty acids	0.9919801950454712	Glycerolipids	0.9876513481140137	Monoacylglycerols	0.8633249402046204	Polyethylene glycols	0.9611803293228149	Dialkyl ethers	0.9995444416999817	Ethers	0.9996610879898071	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10126
4735_group1_sirius_12873	C29H62N3O6P	[M + H]+	C29H62N3O6P	Fatty acids	0.9918385148048401	Sphingolipids	0.6778100728988647	N-acyl amines	0.559756338596344	Sphingolipids	0.5793740749359131					Sphingolipids	0.5793740749359131	Lipids and lipid-like molecules	0.8639610409736633	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	12873
4736_group1_sirius_3095	C13H24O5	[M + Na]+	C13H24O5	Polyketides	0.9029653668403625	Linear polyketides	0.46245041489601135	Macrolide lactones	0.47025319933891296	Dicarboxylic acids and derivatives	0.6874532103538513			Dicarboxylic acids and derivatives	0.6874532103538513	Carboxylic acids and derivatives	0.9975300431251526	Organic acids and derivatives	0.9990676045417786	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3095
4739_group1_sirius_3190	C15H24O6	[M + H3N + H]+	C15H27NO6	Polyketides	0.5575446486473083	Linear polyketides	0.09452593326568604	Macrolide lactones	0.1523004174232483	Monocyclic monoterpenoids	0.5305374264717102	Monocyclic monoterpenoids	0.5305374264717102	Monoterpenoids	0.4049583673477173	Prenol lipids	0.1652452051639557	Lipids and lipid-like molecules	0.9786752462387085	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monocyclic monoterpenoids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Methyl-branched fatty acids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3190
4740_group1_sirius_278	C11H22N2O3	[M + H]+	C11H22N2O3	Amino acids and Peptides	0.999862551689148	Small peptides	0.9999728202819824	Dipeptides	0.9998899698257446	Dipeptides	0.9998064637184143	Peptides	0.9999243021011353	Amino acids, peptides, and analogues	0.9999972581863403	Carboxylic acids and derivatives	0.9999964237213135	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	278
4741_group1_sirius_11950	C18H39NO3	[M + Na]+	C18H39NO3	Fatty acids	0.9860812425613403	Sphingolipids	0.9664599895477295	Ceramides	0.882087767124176	Ceramides	0.6457646489143372			Ceramides	0.6457646489143372	Sphingolipids	0.8544567823410034	Lipids and lipid-like molecules	0.2135443091392517	Organic compounds; Alcohols and polyols; Sphingolipids; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Acetamides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	11950
4742_group1_sirius_8208	C18H37NO3	[M + H]+	C18H37NO3	Fatty acids	0.9979807734489441	Fatty amides	0.9777148962020874	N-acyl amines	0.9050439596176147	N-acyl-alpha amino acids	0.9413509368896484	Amino acids and derivatives	0.989205002784729	Amino acids, peptides, and analogues	0.9897704124450684	Carboxylic acids and derivatives	0.9999743700027466	Organic acids and derivatives	0.9999969005584717	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8208
4743_group1_sirius_8044	C28H46O12	[M + H3N + H]+	C28H49NO12	Polyketides	0.89423006772995	Macrolides	0.18417522311210632	Macrotetrolides	0.9993884563446045	Macrolides and analogues	0.5374531745910645					Macrolides and analogues	0.5374531745910645	Phenylpropanoids and polyketides	0.2578416168689728	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Tetracarboxylic acids and derivatives; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8044
4744_group1_sirius_14576	C12H16	[M + H]+	C12H16	Terpenoids	0.938206136226654	Sesquiterpenoids	0.830501139163971	Guaiane sesquiterpenoids	0.6099223494529724	Aromatic monoterpenoids	0.6530364155769348	Aromatic monoterpenoids	0.6530364155769348	Monoterpenoids	0.6719402074813843	Prenol lipids	0.8994495868682861	Lipids and lipid-like molecules	0.8287845849990845	Organic compounds; Lipids and lipid-like molecules; Aromatic monoterpenoids; Prenol lipids; Azulenes; Monoterpenoids; Benzene and substituted derivatives; Phenylpropanes; Hydrocarbons; Olefins; Cyclic olefins; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities	14576
4745_group1_sirius_13602	C18H30O2	[M + H]+	C18H30O2	Fatty acids	0.968888521194458	Fatty Acids and Conjugates	0.8534976243972778	Unsaturated fatty acids	0.9855831861495972	Lineolic acids and derivatives	0.809683620929718			Lineolic acids and derivatives	0.809683620929718	Fatty Acyls	0.9981287121772766	Lipids and lipid-like molecules	0.998683750629425	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13602
4746_group1_sirius_14880	C33H56O6	[M + H]+	C33H56O6	Fatty acids	0.5149062871932983	Steroids	0.5245032906532288	Cholestane steroids	0.21407964825630188	Hydroxysteroids	0.783097505569458			Hydroxysteroids	0.783097505569458	Steroids and steroid derivatives	0.8887333273887634	Lipids and lipid-like molecules	0.979634702205658	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14880
4747_group1_sirius_6315	C13H16O4	[M + H]+	C13H16O4	Shikimates and Phenylpropanoids	0.8467867374420166	Phenolic acids (C6-C1)	0.766975462436676	Simple phenolic acids	0.66743004322052	Benzoic acid esters	0.9097352027893066	Benzoic acid esters	0.9097352027893066	Benzoic acids and derivatives	0.8648537993431091	Benzene and substituted derivatives	0.9938850998878479	Benzenoids	0.9990492463111877	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6315
4748_group1_sirius_8258	C17H32O6	[M - H2O + H]+	C17H30O5	Fatty acids	0.9506297707557678	Fatty Acids and Conjugates	0.8391754031181335	Dicarboxylic acids	0.6354372501373291	Long-chain fatty acids	0.7546427845954895	Long-chain fatty acids	0.7546427845954895	Fatty acids and conjugates	0.9054752588272095	Fatty Acyls	0.9064847230911255	Lipids and lipid-like molecules	0.8381880521774292	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8258
4750_group1_sirius_2522	C14H20O4	[M + H]+	C14H20O4	Terpenoids	0.862378716468811	Sesquiterpenoids	0.542431652545929	Eremophilane sesquiterpenoids	0.14721420407295227	Cyclohexenones	0.7934015393257141	Ketones	0.863694965839386	Carbonyl compounds	0.9239934682846069	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	2522
4751_group1_sirius_8410	C18H19NO4	[M + H]+	C18H19NO4	Alkaloids	0.7654640674591064	Tryptophan alkaloids	0.9073739051818848	Quinoline alkaloids	0.5789421796798706	Furanoquinolines	0.5701345801353455			Furanoquinolines	0.5701345801353455	Quinolines and derivatives	0.6512481570243835	Organoheterocyclic compounds	0.9998397827148438	Organic compounds; Organoheterocyclic compounds; Furans; Pyridines and derivatives; Alkyl aryl ethers; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Quinolines and derivatives; Indolecarboxylic acids and derivatives; Furanoquinolines; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Furopyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8410
4752_group1_sirius_10058	C17H16O4	[M + H]+	C17H16O4	Shikimates and Phenylpropanoids	0.8718324303627014	Phenolic acids (C6-C1)	0.8643442392349243	Simple phenolic acids	0.7857482433319092	Benzoic acid esters	0.9999326467514038	Benzoic acid esters	0.9999326467514038	Benzoic acids and derivatives	0.9999042749404907	Benzene and substituted derivatives	0.999994158744812	Benzenoids	0.9999998807907104	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10058
4753_group1_sirius_13358	C34H67N5O6	[M + H]+	C34H67N5O6	Amino acids and Peptides	0.8799737095832825	Oligopeptides	0.7397491335868835	Lipopeptides	0.27263495326042175	Peptides	0.7220396995544434	Peptides	0.7220396995544434	Amino acids, peptides, and analogues	0.9987867474555969	Carboxylic acids and derivatives	0.9937195777893066	Organic acids and derivatives	0.9969183206558228	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	13358
4754_group1_sirius_14353	C12H18O	[M + H]+	C12H18O	Terpenoids	0.8054592609405518	Sesquiterpenoids	0.304523766040802	Fatty aldehydes	0.1979561299085617	Prenol lipids	0.5155954360961914					Prenol lipids	0.5155954360961914	Lipids and lipid-like molecules	0.6349936127662659	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14353
4755_group1_sirius_10120	C39H60O7	[M - H2O + H]+	C39H58O6	Terpenoids	0.9993962049484253	Triterpenoids	0.9999624490737915	Oleanane triterpenoids	0.8086700439453125	Triterpenoids	0.9993696808815002			Triterpenoids	0.9993696808815002	Prenol lipids	0.9916905164718628	Lipids and lipid-like molecules	0.9978395700454712	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10120
4756_group1_sirius_12519	C37H60O8	[M - H2O + H]+	C37H58O7	Terpenoids	0.844394862651825	Triterpenoids	0.7477917075157166	Open-chain polyketides	0.22851374745368958	Hydroxy bile acids, alcohols and derivatives	0.5512078404426575	Hydroxy bile acids, alcohols and derivatives	0.5512078404426575	Bile acids, alcohols and derivatives	0.6217673420906067	Steroids and steroid derivatives	0.7816952466964722	Lipids and lipid-like molecules	0.9395288825035095	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Steroid acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12519
4757_group1_sirius_6024	C21H32O8	[M + H]+	C21H32O8	Terpenoids	0.6029341816902161	Diterpenoids	0.4281676709651947	Macrolide lactones	0.11433937400579453	Tricarboxylic acids and derivatives	0.5809208750724792			Tricarboxylic acids and derivatives	0.5809208750724792	Carboxylic acids and derivatives	0.9958469271659851	Organic acids and derivatives	0.9989467263221741	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6024
4759_group1_sirius_474	C14H18N2O2	[M + H]+	C14H18N2O2	Amino acids and Peptides	0.09982225298881531	Small peptides	0.13098551332950592	Simple indole alkaloids	0.04174968600273132	Alpha amino acids	0.969953715801239	Amino acids and derivatives	0.8529690504074097	Amino acids, peptides, and analogues	0.8421887755393982	Carboxylic acids and derivatives	0.9999301433563232	Organic acids and derivatives	0.9997379183769226	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Alpha amino acids; Benzenoids; Amines; Indoles; Organic cations; Organic salts; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	474
4760_group1_sirius_14005	C10H16N4O2	[M - H2O + H]+	C10H14N4O	Alkaloids	0.9048629403114319	Ornithine alkaloids	0.3195190727710724	Dipeptides	0.35178980231285095	N-acyl-alpha amino acids and derivatives	0.5733705163002014	Amino acids and derivatives	0.499602347612381	Amino acids, peptides, and analogues	0.48385870456695557	Carboxylic acids and derivatives	0.9615482091903687	Organic acids and derivatives	0.9955952763557434	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	14005
4761_group1_sirius_14392	C43H83N5O9	[M + H]+	C43H83N5O9	Amino acids and Peptides	0.9524446725845337	Oligopeptides	0.961747407913208	Lipopeptides	0.723416805267334	Peptides	0.9535394906997681	Peptides	0.9535394906997681	Amino acids, peptides, and analogues	0.9993001222610474	Carboxylic acids and derivatives	0.9994134902954102	Organic acids and derivatives	0.999981164932251	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	14392
