confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
3751	1	1	1	1	0.08330833933397935	-145.75377442685516	N/A	135.31314897929119	C11H14O3	[M + H]+	DZLJIMATKPFJLN	InChI=1S/C11H14O3/c1-13-10-6-5-9(4-3-7-12)8-11(10)14-2/h3-7,9H,8H2,1-2H3	null	COC1=C(C=CC(C1)C=CC=O)OC	1.78959227	""	COCONUT:(CNP0170226);Natural Products:(UNPD199991)	2129920	195.10158	131.3100390625	2246_group1_sirius_1031	1031
3752	1	6	1	12	0.08320969232132289	-360.9236914409262	N/A	22.02626228302428	C33H55NO7	[M + H]+	RRZZOQYXEGRKNH	InChI=1S/C33H55NO7/c1-16-4-7-26-17(2)19-5-6-20-21(23(19)14-34(26)13-16)11-24-22(20)12-27(36)25-10-18(8-9-33(24,25)3)40-32-31(39)30(38)29(37)28(15-35)41-32/h16-32,35-39H,4-15H2,1-3H3	null	CC1CCC2C(C3CCC4C(C3CN2C1)CC5C4CC(C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)O)C	4.0	3767210;10053920;14627765;11968595;21573747;16401065;21120818;101635475;101635477;101422204;101456280;139292054	COCONUT:(CNP0067645 CNP0192764);Natural Products:(UNPD150268 UNPD184275 UNPD103385 UNPD120770 UNPD23814);PubChem:(3767210 10053920 14627765 11968595 21573747 16401065 21120818 101635475 101635477 101422204 101456280 139292054);SuperNatural:(SN00166622 SN00385670 SN00307785 SN00387926)	3178498	578.40083	348.63	1041_group1_sirius_11253	11253
3753	1	1	1	11	0.08310910768217272	-154.81059803905453	N/A	16.60610894597977	C36H60O9	[M + H]+	YZCSVWIMRSFKQV	InChI=1S/C36H60O9/c1-31(19-44-30-29(43)28(42)27(41)22(17-37)45-30)15-21-20-7-8-24-33(3)11-10-25(39)34(4,18-38)23(33)9-12-36(24,6)35(20,5)14-13-32(21,2)26(40)16-31/h7,21-30,37-43H,8-19H2,1-6H3	null	CC12CCC(C(C1CCC3(C2CC=C4C3(CCC5(C4CC(CC5O)(C)COC6C(C(C(C(O6)CO)O)O)O)C)C)C)(C)CO)O	3.46405101	""	COCONUT:(CNP0290344);Natural Products:(UNPD222771)	2129920	637.4328	357.88	5125_group1_sirius_11662	11662
3754	1	1	1	2	0.08293458345118081	-123.8693114063557	N/A	32.76754528050077	C27H52O3	[M + H]+	SSUIWAUQJQTACD	InChI=1S/C27H52O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-23-27(28)30-25-26-22-21-24-29-26/h26H,2-25H2,1H3	oxolan-2-ylmethyl docosanoate	CCCCCCCCCCCCCCCCCCCCCC(=O)OCC1CCCO1	11.1000004	3023998;99121180	PubChem:(3023998 99121180);NORMAN:(NS00066239)	262146	425.39952	431.60968749999995	6012_group1_sirius_14655	14655
3755	1	1	1	2	0.08292070190471262	-258.7043835690428	N/A	11.404242318125107	C14H26N2O3S	[M + H]+	AXBJQTDISCBYJC	InChI=1S/C14H26N2O3S/c17-20-13(11-15-3-7-18-8-4-15)1-2-14(20)12-16-5-9-19-10-6-16/h13-14H,1-12H2	2,5-bis(morpholin-4-ylmethyl)thiolane 1-oxide	C1CC(S(=O)C1CN2CCOCC2)CN3CCOCC3	-0.899999976	3075187	PubChem:(3075187);PubChem class - safety and toxic	67108866	303.17361	252.44	4775_group1_sirius_7162	7162
3756	1	11	1	11	0.08269892279197842	-39.73708051538174	N/A	22.245190955715977	C37H64O5	[M + K]+	OSJZKMLDRVKCSL	InChI=1S/C37H64O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h5,7,11,13,16-17,19-20,35,38H,3-4,6,8-10,12,14-15,18,21-34H2,1-2H3	Diacylglycerol(20:4n3/14:0)	CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC	12.1000004	53478308	COCONUT:(CNP0248194);HMDB:(7530);PubChem:(53478308);SuperNatural:(SN00217365);YMDB Mine;CHEBI:(89664);PubChem class - bio and metabolites	34379661354	627.43713	426.5575	2802_group1_sirius_14543	14543
3757	1	1	1	9	0.0826144899775344	-347.12914563487703	N/A	5.3349160161505536	C28H47NO5	[M + H]+	UCZUVQLUSGALCV	InChI=1S/C28H47NO5/c1-2-3-6-9-24(30)18-16-22-17-19-26(31)25(22)10-7-4-5-8-11-27(32)29-20-21-12-14-23(15-13-21)28(33)34/h16,18,21-25,30H,2-15,17,19-20H2,1H3,(H,29,32)(H,33,34)	4-{[(15-hydroxy-1,9-dioxoprost-13-en-1-yl)amino]methyl}cyclohexanecarboxylic acid	CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NCC2CCC(CC2)C(=O)O)O	4.9000001	3487933;16400010;49828150	COCONUT:(CNP0162717 CNP0380520);PubChem:(3487933 16400010 49828150);SuperNatural:(SN00082495);ZINC bio:(ZINC08918019)	3153922	478.35663	393.06423828124997	2162_group1_sirius_13469	13469
3758	1	1	1	8	0.08251331769160691	-519.1599758966889	N/A	14.48965134979455	C18H35N5O6	[M + H]+	NKRBCHAZRNKYCR	InChI=1S/C18H35N5O6/c1-20-7-10-4-5-12(23-14(25)8-22-9-24)18(28-10)29-17-11(19)6-13(27-3)15(21-2)16(17)26/h9-13,15-18,20-21,26H,4-8,19H2,1-3H3,(H,22,24)(H,23,25)	null	CNCC1CCC(C(O1)OC2C(CC(C(C2O)NC)OC)N)NC(=O)CNC=O	-2.79999995	102115555	COCONUT:(CNP0114261);Natural Products:(UNPD171810);PubChem:(102115555);SuperNatural:(SN00304576)	3178498	418.26509	133.557734375	4988_group1_sirius_1093	1093
3759	1	1	2	2	0.08241902014934356	-125.96809098083179	N/A	35.48943578988159	C8H12O6	[M - H2O + H]+	ROTJZTYLACIJIG	InChI=1S/C8H12O6/c9-6(10)3-1-5(8(13)14)2-4-7(11)12/h5H,1-4H2,(H,9,10)(H,11,12)(H,13,14)	Octric acid	C(CC(=O)O)C(CCC(=O)O)C(=O)O	-0.5	1551080;96220	NORMAN:(NS00036843);PubChem class - safety and toxic;PubChem:(1551080 96220);PubMed;ZINC bio:(ZINC01690029)	67379266	187.06015	106.995	3591_group1_sirius_604	604
3760	1	1	1	12	0.08194334045999212	-769.7879355369672	N/A	8.357796072258122	C31H49N5O5	[M + H]+	WSULKHZETMBVQK	InChI=1S/C31H49N5O5/c1-5-31(20-36-30(32)34-4)12-6-7-23(28(40-21(2)37)18-25(38)10-13-31)15-22-8-9-27(39)29(16-22)41-26-11-14-35-24(17-26)19-33-3/h8-9,16,23-26,28,33,35,38-39H,5,7,10-11,13-15,17-20H2,1-4H3,(H3,32,34,36)	null	CCC1(CCC(CC(C(CC#C1)CC2=CC(=C(C=C2)O)OC3CCNC(C3)CNC)OC(=O)C)O)CNC(=NC)N	3.45941162	""	COCONUT:(CNP0040692 CNP0390737)	2097152	572.38112	313.96000000000004	2353_group1_sirius_9863	9863
3761	1	11	1	11	0.08187271599609056	-214.05661849277004	N/A	11.592182013509149	C34H70O12	[M + Na]+	QEZQGPFAVAAYQT	InChI=1S/C34H70O12/c1-2-3-4-5-6-7-8-9-10-11-13-36-15-17-38-19-21-40-23-25-42-27-29-44-31-33-46-34-32-45-30-28-43-26-24-41-22-20-39-18-16-37-14-12-35/h35H,2-34H2,1H3	3,6,9,12,15,18,21,24,27,30,33-Undecaoxapentatetracontan-1-ol	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	3.60704303	14973981	PubChem:(14973981);NORMAN:(NS00014606)	262146	693.47914	368.98	3458_group1_sirius_12172	12172
3762	1	1	1	2	0.08179562519847641	-242.1778971473281	N/A	124.22087936576987	C13H27NO4	[M + H]+	DAIURWLNGOTTQC	InChI=1S/C13H27NO4/c1-2-3-4-5-6-7-13(18)14(8-9-15)10-12(17)11-16/h12,15-17H,2-11H2,1H3	null	CCCCCCCC(=O)N(CCO)CC(CO)O	0.699999988	73819541	PubChem:(73819541);PubChem class - bio and metabolites	16777218	262.20132	165.2422669969691	2597_group1_sirius_2452	2452
3763	1	1	1	1	0.08173471005662555	-108.45556768181677	N/A	25.007692320836178	C13H16O3	[M + H]+	NBNZUDHERZHGTE	InChI=1S/C13H16O3/c1-3-13(15)16-12-8-6-11(7-9-12)5-4-10(2)14/h6-9H,3-5H2,1-2H3	4-(3-Oxobutyl)phenyl propionate	CCC(=O)OC1=CC=C(C=C1)CCC(=O)C	2.0999999	95847	PubChem:(95847);NORMAN:(NS00038567)	262146	221.11693	350.725	2566_group1_sirius_11268	11268
3764	1	2	1	12	0.08171242985338392	-138.97267635382227	N/A	49.989172422354955	C30H55N5O5	[M + H]+	MEJHOHNWGFEFFZ	InChI=1S/C30H55N5O5/c1-11-20(10)25-30(40)34-23(14-18(6)7)28(38)32-21(12-16(2)3)26(36)31-22(13-17(4)5)27(37)33-24(15-19(8)9)29(39)35-25/h16-25H,11-15H2,1-10H3,(H,31,36)(H,32,38)(H,33,37)(H,34,40)(H,35,39)	null	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC(C)C	5.30000019	102342363	COCONUT:(CNP0257139);Natural Products:(UNPD225147);PubChem:(102342363)	2129922	566.43021	417.863125	4404_group1_sirius_14340	14340
3765	1	2	1	10	0.08168030826588137	-386.6732681339583	N/A	14.117032300876232	C18H37N7O6	[M + H]+	ZQUFOUIPSCWWOT	InChI=1S/C18H37N7O6/c19-4-1-2-11(21)6-15(29)24-12(16(30)13(28)3-5-26)7-22-17-23-8-14(25-17)18(31,9-20)10-27/h10-14,16,26,28,30-31H,1-9,19-21H2,(H,24,29)(H2,22,23,25)	null	C1C(NC(=N1)NCC(C(C(CCO)O)O)NC(=O)CC(CCCN)N)C(CN)(C=O)O	-5.9000001	139583373	PubChem:(139583373);COCONUT:(CNP0351224)	2097154	448.29058	365.217890625	3156_group1_sirius_12058	12058
3766	1	5	1	10	0.08145132837772902	-176.6573916758711	N/A	7.29348346934494	C33H68O11	[M + Na]+	JPEAHLRGZPDLOT	InChI=1S/C33H68O11/c1-2-3-4-5-6-7-8-9-10-11-12-14-35-16-18-37-20-22-39-24-26-41-28-30-43-32-33-44-31-29-42-27-25-40-23-21-38-19-17-36-15-13-34/h34H,2-33H2,1H3	null	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	4.15691996	10282930	PubChem:(10282930);COCONUT:(CNP0294676)	2097154	663.46587	442.5775	5291_group1_sirius_14962	14962
3767	1	1	1	9	0.08138310044039164	-365.6806460947346	N/A	17.9676190229232	C20H29NO6	[M + H]+	ISJYJYCUFQBHMN	InChI=1S/C20H29NO6/c1-14(2)16-6-5-15(3)18(20(23)24-4)19(16)27-13-17(22)26-12-9-21-7-10-25-11-8-21/h5-6,14H,7-13H2,1-4H3	methyl 6-methyl-2-[2-(2-morpholin-4-ylethoxy)-2-oxoethoxy]-3-propan-2-ylbenzoate	CC1=C(C(=C(C=C1)C(C)C)OCC(=O)OCCN2CCOCC2)C(=O)OC	2.79999995	40210	PubChem:(40210);PubChem class - safety and toxic	67108866	380.20988	414.27169765721055	2395_group1_sirius_14200	14200
3768	1	1	1	3	0.08124042429487968	-152.01812173750506	N/A	62.69572877443377	C17H28O5	[M + H]+	BHJSVLBWFAHTQJ	InChI=1S/C17H28O5/c1-15(19)11-9-7-5-3-2-4-6-8-10-12-17(21)22-14-16(20)13-18/h3,5-6,8,10,12,15-16,18-20H,2,4,7,9,11,13-14H2,1H3	null	CC(CCCC=CCCC=CC=CC(=O)OCC(CO)O)O	1.89999998	101915803;101915804;129681976	COCONUT:(CNP0310887);Natural Products:(UNPD68875);PubChem:(101915803 101915804 129681976);SuperNatural:(SN00350867)	3178498	313.20089	191.070625	2761_group1_sirius_3838	3838
3769	1	9	1	10	0.08066579754515583	-224.55900474627057	N/A	9.769106299838818	C33H56O6	[M + Na]+	FSMCJUNYLQOAIM	InChI=1S/C33H56O6/c1-19(2)7-6-8-20(3)24-11-12-25-23-10-9-21-17-22(13-15-32(21,4)26(23)14-16-33(24,25)5)38-31-30(37)29(36)28(35)27(18-34)39-31/h9,19-20,22-31,34-37H,6-8,10-18H2,1-5H3	Cholesterol glucoside	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C	6.9000001	440145;3080740;3306288;10951739;13051620;11613669;10230929;21145063;22791296;22802741;22814804;22868667;25009377;52934307;54764391;54764392;54764473;54764474;54764475;54771765;69561632;68356573;67992021;67992056;67992098;68410627;69374447;69375467;70699275;90860447;101155817;101196757;117635098;125032893;125032894;125032895;123342090;124203202;129160646;129851382;139583864;138112134	COCONUT:(CNP0209517);Natural Products:(UNPD137773);PubChem:(440145 3080740 3306288 10951739 13051620 11613669 10230929 21145063 22791296 22802741 22814804 22868667 25009377 52934307 54764391 54764392 54764473 54764474 54764475 54771765 69561632 68356573 67992021 67992056 67992098 68410627 69374447 69375467 70699275 90860447 101155817 101196757 117635098 125032893 125032894 125032895 123342090 124203202 129160646 129851382 139583864 138112134);SuperNatural:(SN00394053);CHEBI:(17495);MeSH:(440145 3080740 21145063);KEGG:(C03855);Plantcyc:(CPD-556);PubMed;Biocyc:(CPD-19682 CPD-556)	3311974	571.39302	360.67	5337_group1_sirius_11793	11793
3770	1	1	1	3	0.08062806145796024	-232.78791477895757	N/A	64.20764015758729	C18H33NO5	[M + H]+	CMHLWFDIUYEHTJ	InChI=1S/C18H33NO5/c20-12-8-10-14(22)9-6-4-2-1-3-5-7-11-15-17(23)18(24)16(13-21)19-15/h16-18,20-21,23-24H,1-13H2	null	C(CCCCC1=NC(C(C1O)O)CO)CCCCC(=O)CCCO	1.0	10860839	COCONUT:(CNP0210096);KNApSAcK:(32781);Natural Products:(UNPD62626 UNPD150897);PubChem:(10860839);SuperNatural:(SN00312906 SN00333595)	3178514	344.24349	223.99401587452854	3726_group1_sirius_5746	5746
3771	1	1	1	10	0.08026706360291652	-229.5491558045996	N/A	26.10992309069581	C29H48O11	[M + H]+	SYNHBEBSRWLJAG	InChI=1S/C29H48O11/c1-3-4-5-12-15-21-16-13-10-8-6-7-9-11-14-17-24(33)39-28-27(40-25(34)18-23(31)32)26(35)22(19-36-20(2)30)38-29(28)37-21/h21-22,26-29,35H,3-19H2,1-2H3,(H,31,32)	null	CCCCCCC1CCCCCCCCCCC(=O)OC2C(C(C(OC2O1)COC(=O)C)O)OC(=O)CC(=O)O	5.80000019	101519841	COCONUT:(CNP0333366);Natural Products:(UNPD102634);PubChem:(101519841);SuperNatural:(SN00356493)	3178498	573.3272	273.873422088623	4685_group1_sirius_8343	8343
3772	1	11	1	12	0.08007423296324198	-602.7684487290655	N/A	62.5069260501889	C34H43N3O6	[M + Na]+	GIJWNDXNPJBJMR	InChI=1S/C34H43N3O6/c1-4-5-6-7-8-9-10-11-12-17-32(38)35-24-33(39)37-36-23-28-27-16-14-13-15-25(27)18-20-29(28)43-34(40)26-19-21-30(41-2)31(22-26)42-3/h13-16,18-23H,4-12,17,24H2,1-3H3,(H,35,38)(H,37,39)	[1-[[[2-(dodecanoylamino)acetyl]hydrazinylidene]methyl]naphthalen-2-yl] 3,4-dimethoxybenzoate	CCCCCCCCCCCC(=O)NCC(=O)NN=CC1=C(C=CC2=CC=CC=C21)OC(=O)C3=CC(=C(C=C3)OC)OC	8.30000019	4465569;6117214;9672139	PubChem:(4465569 6117214 9672139);PubChem class - safety and toxic	67108866	612.30129	201.77829975472764	1667_group1_sirius_4420	4420
3773	1	1	1	1	0.07996414342719756	-216.4787790961459	N/A	7.612742934476339	C23H42O7	[M + Na]+	OOUQCPKBYBBXMY	InChI=1S/C23H42O7/c1-17(29-23-21(26)16-20(25)18(2)30-23)13-11-9-7-5-3-4-6-8-10-12-14-19(24)15-22(27)28/h17-18,20-21,23,25-26H,3-16H2,1-2H3,(H,27,28)	null	CC1C(CC(C(O1)OC(C)CCCCCCCCCCCCC(=O)CC(=O)O)O)O	4.5999999	132282154;132282155	PubChem:(132282154 132282155);CHEBI:(139872 139873)	34	453.28236	198.73240097644873	5966_group1_sirius_4149	4149
3774	1	1	1	1	0.07994759793807994	-128.34365127549717	N/A	33.07537312998848	C17H34N2O	[M + H]+	LPXYBLIRYGCMPQ	InChI=1S/C17H34N2O/c1-2-3-4-5-6-7-8-12-15-18-17(20)19-16-13-10-9-11-14-16/h16H,2-15H2,1H3,(H2,18,19,20)	1-cyclohexyl-3-decylurea	CCCCCCCCCCNC(=O)NC1CCCCC1	5.69999981	4359	COCONUT:(CNP0021012);PubChem:(4359);PubMed;PubChem class - bio and metabolites	18874434	283.27457	223.4125	2083_group1_sirius_5714	5714
3775	1	10	1	11	0.07977628789013384	-201.43863682300034	N/A	21.146129703154088	C32H66O11	[M + Na]+	KOMQWDINDMFMPD	InChI=1S/C32H66O11/c1-2-3-4-5-6-7-8-9-10-11-13-34-15-17-36-19-21-38-23-25-40-27-29-42-31-32-43-30-28-41-26-24-39-22-20-37-18-16-35-14-12-33/h33H,2-32H2,1H3	Laureth-10	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	3.70770717	145870	NORMAN:(NS00013823);PubChem:(145870);PubMed	262210	649.45289	377.5	1385_group1_sirius_12680	12680
3776	1	1	1	2	0.07975741197355246	-215.3262280775325	N/A	21.23507668550861	C17H36O4	[M + H]+	XBFZETIMLDPCII	InChI=1S/C17H36O4/c1-13(2)9-15(5)20-11-17(19-8-7-18)12-21-16(6)10-14(3)4/h13-18H,7-12H2,1-6H3	2-[1,3-bis(4-methylpentan-2-yloxy)propan-2-yloxy]ethanol	CC(C)CC(C)OCC(COC(C)CC(C)C)OCCO	3.4000001	116123	PubChem:(116123);PubChem class - safety and toxic	67108866	305.26878	302.1625	3766_group1_sirius_9515	9515
3777	1	1	1	1	0.07968333851644824	-96.15219424882514	N/A	17.405190214075603	C14H22O	[M + H]+	LDZKQVMZNGHEAT	InChI=1S/C14H22O/c1-11(2)5-4-6-13-7-8-14(10-15)12(3)9-13/h5,7,10,12,14H,4,6,8-9H2,1-3H3	6-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde	CC1CC(=CCC1C=O)CCC=C(C)C	3.4000001	108385;7060933;7060934;7060935;7060936	NORMAN:(NS00055864);COCONUT:(CNP0198537);Natural Products:(UNPD49943);PubChem:(108385 7060933 7060934 7060935 7060936);SuperNatural:(SN00064529 SN00064528 SN00064531 SN00064530);ZINC bio:(ZINC03881413 ZINC03881414 ZINC03881415 ZINC03881416)	3448834	207.17447	237.73499999999999	1943_group1_sirius_6379	6379
3778	1	1	1	3	0.07944999376597295	-223.54610814387118	N/A	34.607162887982454	C21H36O6	[M + H3N + H]+	IHSQDIIMVYAHGK	InChI=1S/C21H36O6/c1-18(22)26-17-13-8-6-4-5-7-10-14-20(27-19(2)23)15-11-9-12-16-21(24)25-3/h10,14,20H,4-9,11-13,15-17H2,1-3H3	null	CC(=O)OCCCCCCCC=CC(CCCCCC(=O)OC)OC(=O)C	4.97093725	""	COCONUT:(CNP0314904);Natural Products:(UNPD73985);SuperNatural:(SN00404304)	3178496	402.28523	386.177841796875	1544_group1_sirius_13080	13080
3779	1	1	1	10	0.07943501118051234	-535.4289991570342	N/A	6.5043928887647	C31H43N3O5	[M + H3N + H]+	QQQKJHRAECATSB	InChI=1S/C31H43N3O5/c1-21-17-34(22(2)20-35)31(37)27-16-25(32-30(36)24-8-6-5-7-9-24)12-15-28(27)39-29(21)19-33(3)18-23-10-13-26(38-4)14-11-23/h10-16,21-22,24,29,35H,5-9,17-20H2,1-4H3,(H,32,36)	null	CC1CN(C(=O)C2=C(C=CC(=C2)NC(=O)C3CCCCC3)OC1CN(C)CC4=CC=C(C=C4)OC)C(C)CO	4.5	44619108;44485903;44486076;44489575;44490001;44490048;44490162;44492688	PubChem:(44619108 44485903 44486076 44489575 44490001 44490048 44490162 44492688);CHEBI:(124330 124235 123660 124509)	34	555.35384	189.29000000000002	683_group1_sirius_3782	3782
3780	1	1	3	3	0.07926657716778927	-90.01828219492079	N/A	38.63695676144116	C19H18O2	[M + H]+	NJINJTPENFSTIJ	InChI=1S/C19H18O2/c20-18-10-8-14-6-4-2-1-3-5-7-15-9-11-19(21)17(13-15)16(18)12-14/h1-4,8-13,20-21H,5-7H2	null	C1CC2=CC(=C(C=C2)O)C3=C(C=CC(=C3)CC=CC=C1)O	5.0	24813211;101838818	COCONUT:(CNP0297632);Natural Products:(UNPD87100);PubChem:(24813211 101838818);SuperNatural:(SN00399232)	3178498	279.13802	164.868603515625	3492_group1_sirius_2430	2430
3781	1	5	1	7	0.07845781212623518	-123.5552165254626	N/A	37.92344211367705	C24H44O4	[M + Na]+	DIMOQAGSNHTROK	InChI=1S/C24H44O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h19-22H,5-18H2,1-4H3	Bis(2-ethylhexyl) cyclohexane-1,2-dicarboxylate	CCCCC(CC)COC(=O)C1CCCCC1C(=O)OCC(CC)CCCC	7.80000019	6784;92210048;92210049;92210050;92210051;119081316;119081317;119081318;121225715;121225721;124933093;124933094;134687129	NORMAN:(NS00041141);PubChem class - food;PubChem class - safety and toxic;PubChem:(6784 92210048 92210049 92210050 92210051 119081316 119081317 119081318 121225715 121225721 124933093 124933094 134687129)	201588738	419.31628	342.676875	1518_group1_sirius_10947	10947
3782	1	1	3	3	0.07837177349028675	-49.636388199094824	N/A	54.352019120833575	C15H24O	[M + H]+	FCDRTOJMUHXAJJ	InChI=1S/C15H24O/c1-11(2)14-9-8-12(3)6-5-7-13(4)15(16)10-14/h6,14-16H,1,4-5,7-10H2,2-3H3	null	CC1=CCCC(=C)C(CC(CC1)C(=C)C)O	3.5999999	23426853;101417921	COCONUT:(CNP0373923);Natural Products:(UNPD55496 UNPD12133);PubChem:(23426853 101417921);SuperNatural:(SN00307928 SN00352256)	3178498	221.19012	315.985	5401_group1_sirius_9967	9967
3783	1	3	1	3	0.07808335242682678	-166.60555672135817	N/A	76.51226030261758	C14H24N4	[M + Na]+	WYGWHHGCAGTUCH	InChI=1S/C14H24N4/c1-11(2)7-13(5,9-15)17-18-14(6,10-16)8-12(3)4/h11-12H,7-8H2,1-6H3	2,2''-Azobisisoheptonitrile	CC(C)CC(C)(C#N)N=NC(C)(CC(C)C)C#N	4.0	91537;13177838;13177839;40561618	NORMAN:(NS00020309);MeSH:(91537);PubChem class - safety and toxic;PubChem:(91537 13177838 13177839 40561618);PubMed	67371078	271.1906	255.17875	3_group1_sirius_7298	7298
3784	1	3	1	8	0.07792767800742488	-134.2825146491414	N/A	47.037599382607674	C6H5N3O2	[M + K]+	HASUWNAFLUMMFI	InChI=1S/C6H5N3O2/c10-5-3-1-2-7-4(3)8-6(11)9-5/h1-2H,(H3,7,8,9,10,11)	7-Deazaxanthine	C1=CNC2=C1C(=O)NC(=O)N2	-0.400000006	11819216	MeSH:(11819216);PubChem class - safety and toxic;PubChem:(11819216);PubMed	67108934	190.0009	418.52991007896605	4801_group1_sirius_14329	14329
3785	1	1	1	1	0.07742644362204373	-76.92229737129604	N/A	24.70253089229839	C10H18O2	[M + H]+	ZCTCHUYEFFCKCW	InChI=1S/C10H18O2/c1-3-7-11-9-5-6-10-12-8-4-2/h3-4,7-10H2,1-2H3	1,4-Dipropoxybut-2-yne	CCCOCC#CCOCCC	1.79999995	3017958	PubChem:(3017958);NORMAN:(NS00061674)	262146	171.13792	348.775	1632_group1_sirius_11252	11252
3786	1	4	1	7	0.07727989277089758	-235.53239737839226	N/A	6.167469236110187	C24H25N5O4	[M + H]+	GEHGWCAZOXMTNJ	InChI=1S/C24H25N5O4/c1-25-23(30)16-13-28(2)20(21(16)33-5)22-27-17-12-14(10-11-18(17)29(22)3)26-24(31)15-8-6-7-9-19(15)32-4/h6-13H,1-5H3,(H,25,30)(H,26,31)	null	CNC(=O)C1=CN(C(=C1OC)C2=NC3=C(N2C)C=CC(=C3)NC(=O)C4=CC=CC=C4OC)C	1.89999998	45490622	COCONUT:(CNP0396830);PubChem:(45490622);SuperNatural:(SN00101034);ZINC bio:(ZINC36369990)	3153922	448.19749	166.83	360_group1_sirius_2528	2528
3787	1	1	1	1	0.07697780944956976	-51.3586722457213	N/A	53.28636414314688	C20H34O3	[M + H]+	QBSXZZOSIOENJV	InChI=1S/C20H34O3/c1-16(7-5-9-18(3)15-22)8-6-10-19(4)20(23)12-11-17(2)13-14-21/h8-9,13,20-23H,4-7,10-12,14-15H2,1-3H3	boletinin B	CC(=CCCC(=C)C(CCC(=CCO)C)O)CCC=C(C)CO	4.4000001	11723673	COCONUT:(CNP0246587);Natural Products:(UNPD113077);PubChem:(11723673);SuperNatural:(SN00392313);PubMed	3178562	323.25826	352.2325	734_group1_sirius_11346	11346
3788	1	1	3	3	0.07695793584886798	-49.418413546791726	N/A	67.67188144945615	C11H14O4	[M - H2O + H]+	LZFOPEXOUVTGJS	InChI=1S/C11H14O4/c1-14-9-6-8(4-3-5-12)7-10(15-2)11(9)13/h3-4,6-7,12-13H,5H2,1-2H3	bmse000612	COC1=CC(=CC(=C1O)OC)C=CCO	1.29999995	439703;5280507;10703933;10130521;16109946;23246982	HMDB:(13070);SuperNatural:(SN00257274 SN00017935);ZINC bio:(ZINC12418399);additional;MeSH:(5280507);Plantcyc:(SINAPYL-ALCOHOL);PubMed;COCONUT:(CNP0076257 CNP0179465);KNApSAcK:(34298);Natural Products:(UNPD14365 UNPD121517 UNPD222025);PubChem:(439703 5280507 10703933 10130521 16109946 23246982);CHEBI:(64557 28813);PubChem class - bio and metabolites;KEGG:(C02325);PubChem class - safety and toxic;Training Set;Biocyc:(SINAPYL-ALCOHOL)	87746942	193.08602	219.02749999999997	1889_group1_sirius_5411	5411
3789	1	2	1	10	0.07681754318014354	-108.79819095008654	N/A	8.050882302266825	C39H62O5	[M + H]+	IGNMKZBZFMGMIW	InChI=1S/C39H62O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-35-37(40)36-44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,23,25,37,40H,3-4,9-10,15-16,21-22,24,26-36H2,1-2H3	null	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)O	10.8999996	131802060	PubChem:(131802060);HMDB:(56367)	10	611.47259	385.6975	2626_group1_sirius_13015	13015
3790	1	7	1	11	0.07671942905369855	-669.1821923860899	N/A	49.49802097709137	C19H38N4O8	[M + H]+	IJDSUKVBRIHQBJ	InChI=1S/C19H38N4O8/c1-19(27)7-28-18(13(26)16(19)23-2)31-15-10(22)5-9(21)14(12(15)25)30-17-11(24)4-3-8(6-20)29-17/h8-18,23-27H,3-7,20-22H2,1-2H3	null	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)O)N)N)O	-4.57496071	""	COCONUT:(CNP0291970)	2097152	451.27167	237.725	2553_group1_sirius_6476	6476
