id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
4645_example_sirius_8496	C30H48O6	[M + H]+	C30H48O6	Terpenoids	0.9787893295288086	Triterpenoids	0.9289451837539673	Ursane and Taraxastane triterpenoids	0.5629235506057739	Triterpenoids	0.8367161154747009			Triterpenoids	0.8367161154747009	Prenol lipids	0.8565526604652405	Lipids and lipid-like molecules	0.9721855521202087	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8496
4646_example_sirius_2782	C22H30O8	[M - H2O + H]+	C22H28O7	Shikimates and Phenylpropanoids	0.9998351335525513	Lignans	0.9896600246429443	Arylnaphthalene and aryltetralin lignans	0.190189391374588	Dibenzylbutane lignans	0.6911424994468689					Dibenzylbutane lignans	0.6911424994468689	Lignans, neolignans and related compounds	0.9481074213981628	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Secondary alcohols; Dibenzylbutane lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	2782
4647_example_sirius_4007	C9H18O5	[M - H2O + H]+	C9H16O4	Fatty acids	0.9945974349975586	Fatty Acids and Conjugates	0.9585892558097839	Dicarboxylic acids	0.9813942909240723	Fatty acid methyl esters	0.9495593905448914	Fatty acid methyl esters	0.9495593905448914	Fatty acid esters	0.9970784187316895	Fatty Acyls	0.9998599290847778	Lipids and lipid-like molecules	0.9995725750923157	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	4007
4648_example_sirius_13245	C12H20O	[M + H]+	C12H20O	Fatty acids	0.8759764432907104	Fatty acyls	0.462661474943161	Fatty aldehydes	0.3045688271522522	Ketones	0.7964276075363159	Ketones	0.7964276075363159	Carbonyl compounds	0.9973239898681641	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	0.9999998807907104	Organic compounds; Ketones; Aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13245
4649_example_sirius_6453	C18H29NO3	[M + H]+	C18H29NO3	Amino acids and Peptides	0.2774660289287567	Linear polyketides	0.2992676794528961	Open-chain polyketides	0.09008683264255524	Alpha amino acids and derivatives	0.7388216853141785	Amino acids and derivatives	0.8000335097312927	Amino acids, peptides, and analogues	0.8119226694107056	Carboxylic acids and derivatives	0.9995613694190979	Organic acids and derivatives	0.9998346567153931	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monoterpenoids; N-substituted carboxylic acid imides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	6453
4650_example_sirius_5399	C26H36O4	[M - H4O2 + H]+	C26H32O2	Terpenoids	0.8787663578987122	Steroids	0.6407795548439026	Pregnane steroids	0.30638203024864197	Steroids and steroid derivatives	0.6423208117485046					Steroids and steroid derivatives	0.6423208117485046	Lipids and lipid-like molecules	0.9517135620117188	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5399
4651_example_sirius_9283	C24H46N2O2	[M + H]+	C24H46N2O2	Fatty acids	0.9198033809661865	Fatty amides	0.8835822343826294	N-acyl amines	0.7737476229667664	Fatty acids and conjugates	0.600931704044342			Fatty acids and conjugates	0.600931704044342	Fatty Acyls	0.44985756278038025	Lipids and lipid-like molecules	0.7218801975250244	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Ureas; Carboxylic acids; Carbonyl compounds; Dialkylamines; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	9283
4653_example_sirius_6637	C20H48N21O5P	[M + H]+	C20H48N21O5P	Alkaloids	0.5542314052581787	Ornithine alkaloids	0.4219895601272583	Polyamines	0.7521518468856812	Azoles	0.6674788594245911					Azoles	0.6674788594245911	Organoheterocyclic compounds	0.9611718654632568	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Azo compounds; Organic phosphonic acids and derivatives; Azoles; Azo imides; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	6637
4654_example_sirius_12861	C15H19NO2	[M + H]+	C15H19NO2	Alkaloids	0.9959936141967773	Pseudoalkaloids	0.6316260695457458	Quinoline alkaloids	0.2896968424320221	Phthalimides	0.804267168045044	Isoindolones	0.683371365070343	Isoindolines	0.6059406399726868	Isoindoles and derivatives	0.5707309246063232	Organoheterocyclic compounds	0.9988100528717041	Organic compounds; Organoheterocyclic compounds; Isoindoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid imides; N-substituted carboxylic acid imides; Isoindoles and derivatives; Isoindolones; Benzenoids; Isoindolines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phthalimides; Chemical entities	12861
4657_example_sirius_14236	C9H11N3O3	[M + H]+	C9H11N3O3	Alkaloids	0.9038546085357666	Small peptides	0.24625417590141296	Aminoacids	0.25532612204551697	Nitrobenzenes	0.5587282776832581			Nitrobenzenes	0.5587282776832581	Benzene and substituted derivatives	0.43629729747772217	Benzenoids	0.2400117963552475	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	14236
4658_example_sirius_10748	C37H73N5O9	[M + H]+	C37H73N5O9	Amino acids and Peptides	0.9437571167945862	Oligopeptides	0.8328225016593933	Lipopeptides	0.4836955964565277	Oligopeptides	0.5740081667900085	Peptides	0.7729097008705139	Amino acids, peptides, and analogues	0.9951223731040955	Carboxylic acids and derivatives	0.9984303116798401	Organic acids and derivatives	0.9996114373207092	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	10748
4659_example_sirius_7559	C16H26O4	[M + H]+	C16H26O4	Terpenoids	0.4890840947628021	Sesquiterpenoids	0.47309333086013794	Bisabolane sesquiterpenoids	0.29132241010665894	1-hydroxy-2-unsubstituted benzenoids	0.5192399621009827			1-hydroxy-2-unsubstituted benzenoids	0.5192399621009827	Phenols	0.46541571617126465	Benzenoids	0.8145723938941956	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	7559
4662_example_sirius_1861	C15H22O6	[M + H]+	C15H22O6	Terpenoids	0.7594001293182373	Meroterpenoids	0.3073439598083496	Germacrane sesquiterpenoids	0.20195165276527405	Cyclohexenones	0.8666887283325195	Ketones	0.8320379257202148	Carbonyl compounds	0.9943814873695374	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	1861
4663_example_sirius_12129	C23H43NO5	[M + H]+	C23H43NO5	Fatty acids	0.9993487000465393	Fatty amides	0.9542238116264343	N-acyl amines	0.9903579354286194	N-acyl-alpha amino acids	0.9479312896728516	Amino acids and derivatives	0.90082186460495	Amino acids, peptides, and analogues	0.8908960819244385	Carboxylic acids and derivatives	0.9999967813491821	Organic acids and derivatives	0.9999997615814209	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	12129
4664_example_sirius_9876	C20H42O8S	[M + H3N + H]+	C20H45NO8S	Fatty acids	0.991165816783905	Glycerolipids	0.9849984049797058	Monoacylglycerols	0.957770049571991	Sulfuric acid monoesters	0.9991783499717712	Sulfuric acid monoesters	0.9991783499717712	Sulfuric acid esters	0.9986510872840881	Organic sulfuric acids and derivatives	0.9999998807907104	Organic acids and derivatives	0.9992088675498962	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Dialkyl ethers; Sulfuric acid monoesters; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9876
4665_example_sirius_1336	C9H14O4	[M - H2O + H]+	C9H12O3	Polyketides	0.4231759309768677	Linear polyketides	0.3061998784542084	Acetogenins	0.41460752487182617	Dicarboxylic acids and derivatives	0.6473718285560608			Dicarboxylic acids and derivatives	0.6473718285560608	Carboxylic acids and derivatives	0.9974033236503601	Organic acids and derivatives	0.9997988343238831	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1336
4666_example_sirius_13921	C28H56N2O3	[M + H]+	C28H56N2O3	Fatty acids	0.9904740452766418	Fatty amides	0.9725022315979004	N-acyl amines	0.8939574360847473	N-acyl amines	0.9996161460876465	N-acyl amines	0.9996161460876465	Fatty amides	0.9985722303390503	Fatty Acyls	0.9959408044815063	Lipids and lipid-like molecules	0.9973264932632446	Organic compounds; Lipids and lipid-like molecules; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	13921
4669_example_sirius_14264	C34H60O5	[M + Na]+	C34H60O5	Terpenoids	0.5681212544441223	Glycerolipids	0.3032986521720886	Diacylglycerols	0.7232576012611389	1,2-diacylglycerols	0.8577226400375366	Diacylglycerols	0.4241682291030884	Diradylglycerols	0.4628923833370209	Glycerolipids	0.34392276406288147	Lipids and lipid-like molecules	0.9836841821670532	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14264
4670_example_sirius_4873	C12H23NO3	[M - H2O + H]+	C12H21NO2	Amino acids and Peptides	0.6346798539161682	Fatty Acids and Conjugates	0.6104373335838318	Aminoacids	0.5909432172775269	Alpha amino acids	0.9773401021957397	Amino acids and derivatives	0.9994955062866211	Amino acids, peptides, and analogues	0.9994832277297974	Carboxylic acids and derivatives	0.9998983144760132	Organic acids and derivatives	0.9999024868011475	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	4873
4671_example_sirius_11354	C24H43NO5	[M + H]+	C24H43NO5	Terpenoids	0.7280592918395996	Diterpenoids	0.4931258261203766	Piperidine alkaloids	0.1310068517923355	Amino acids and derivatives	0.8670721054077148	Amino acids and derivatives	0.8670721054077148	Amino acids, peptides, and analogues	0.8590880036354065	Carboxylic acids and derivatives	0.9892366528511047	Organic acids and derivatives	0.9809166789054871	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	11354
4673_example_sirius_1034	C14H20O8	[M + H]+	C14H20O8	Shikimates and Phenylpropanoids	0.6389048099517822	Phloroglucinols	0.5928043127059937	Arylnaphthalene and aryltetralin lignans	0.8019450306892395	Phenolic glycosides	0.9161019325256348	Glycosyl compounds	0.872857391834259	Carbohydrates and carbohydrate conjugates	0.9696095585823059	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1034
4674_example_sirius_8583	C30H39NO5S	[M + H]+	C30H39NO5S	Terpenoids	0.8794909715652466	Meroterpenoids	0.9102134108543396	Prenyl quinone meroterpenoids	0.27831631898880005	1-benzopyrans	0.9908071160316467			1-benzopyrans	0.9908071160316467	Benzopyrans	0.9933742880821228	Organoheterocyclic compounds	0.9996470212936401	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzopyrans; Alkyl aryl ethers; Thiazolidines; Thiazolidinones; Thiazolidinediones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Thiocarbonyl compounds; Carboxylic acid esters; Thiocarbamic acid derivatives; Carboxylic acid imides; Carbonyl compounds; Benzenoids; Azolidines; Dicarboximides; 1-benzopyrans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8583
4675_example_sirius_9771	C30H54O8	[M + H]+	C30H54O8	Polyketides	0.6218504905700684	Diterpenoids	0.26534080505371094	Macrotetrolides	0.9354629516601562	Glycosyl compounds	0.724051833152771	Glycosyl compounds	0.724051833152771	Carbohydrates and carbohydrate conjugates	0.17907345294952393	Organooxygen compounds	0.9999994039535522	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9771
4676_example_sirius_10962	C28H50O7	[M + H3N + H]+	C28H53NO7	Terpenoids	0.7192297577857971	Diterpenoids	0.7393530607223511	Monoacylglycerols	0.4408455789089203	Glycerolipids	0.6639859080314636					Glycerolipids	0.6639859080314636	Lipids and lipid-like molecules	0.7432845830917358	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10962
4678_example_sirius_417	C10H14N6O3	[M + H]+	C10H14N6O3	Amino acids and Peptides	0.7559137940406799	Small peptides	0.9706349968910217	Dipeptides	0.9503194689750671	Histidine and derivatives	0.9877413511276245	Amino acids and derivatives	0.9750919938087463	Amino acids, peptides, and analogues	0.9766115546226501	Carboxylic acids and derivatives	0.9523913860321045	Organic acids and derivatives	0.9595546126365662	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-acyl-alpha amino acids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	417
4679_example_sirius_8129	C16H29NO4	[M + H]+	C16H29NO4	Fatty acids	0.6923823356628418	Fatty amides	0.6930240392684937	Wax monoesters	0.41247037053108215	N-acyl-alpha amino acids and derivatives	0.5471909046173096	Amino acids and derivatives	0.7420521378517151	Amino acids, peptides, and analogues	0.7472923994064331	Carboxylic acids and derivatives	0.9973456263542175	Organic acids and derivatives	0.9992558360099792	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8129
4681_example_sirius_6150	C18H28O5	[M + H]+	C18H28O5	Polyketides	0.7183613777160645	Linear polyketides	0.8331500291824341	Open-chain polyketides	0.9196365475654602	Long-chain fatty acids	0.7237371206283569	Long-chain fatty acids	0.7237371206283569	Fatty acids and conjugates	0.9492752552032471	Fatty Acyls	0.953487753868103	Lipids and lipid-like molecules	0.9523714780807495	Organic compounds; Lipids and lipid-like molecules; Oxetanes; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Beta propiolactones; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6150
4684_example_sirius_1058	C14H30O8	[M + H]+	C14H30O8	Fatty acids	0.997543215751648	Glycerolipids	0.9785056114196777	Monoacylglycerols	0.9869962930679321	Polyethylene glycols	0.9998329877853394	Dialkyl ethers	0.9999674558639526	Ethers	0.9999860525131226	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1058
4685_example_sirius_9750	C11H14N5O5P	[M + H]+	C11H14N5O5P	Carbohydrates	0.8794944882392883	Nucleosides	0.5076318979263306	Purine nucleos(t)ides	0.7596067786216736	6-aminopurines	0.9993243217468262	6-aminopurines	0.9993243217468262	Purines and purine derivatives	0.9994531273841858	Imidazopyrimidines	0.9993775486946106	Organoheterocyclic compounds	0.99997878074646	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	9750
4686_example_sirius_10443	C18H24O2	[M + H]+	C18H24O2	Terpenoids	0.9972524046897888	Sesquiterpenoids	0.969197154045105	Botryane sesquiterpenoids	0.9208973050117493	2-benzopyrans	0.9980159997940063			2-benzopyrans	0.9980159997940063	Benzopyrans	0.9414827823638916	Organoheterocyclic compounds	0.9626368284225464	Organic compounds; Organoheterocyclic compounds; Tetralins; Lactones; Benzopyrans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenoids; 2-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10443
4687_example_sirius_7714	C33H46N4O6	[M + Na]+	C33H46N4O6	Amino acids and Peptides	0.8666850924491882	Oligopeptides	0.6874095797538757	Cyclic peptides	0.6508274078369141	Alpha amino acids and derivatives	0.9940425753593445	Amino acids and derivatives	0.9912870526313782	Amino acids, peptides, and analogues	0.9921810626983643	Carboxylic acids and derivatives	0.9964871406555176	Organic acids and derivatives	0.9999210834503174	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7714
4688_example_sirius_10269	C20H43N	[M + H]+	C20H43N	Fatty acids	0.9135867357254028	Fatty acyls	0.8466851115226746	Hydrocarbons	0.8824259042739868	Dialkylamines	0.579993724822998	Secondary amines	0.5909151434898376	Amines	0.9844132661819458	Organonitrogen compounds	0.999991774559021	Organic nitrogen compounds	0.9999809265136719	Organic compounds; Organonitrogen compounds; Dialkylamines; Amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	10269
4689_example_sirius_13030	C40H57N5O5S3	[M + H]+	C40H57N5O5S3	Amino acids and Peptides	0.5759219527244568	Oligopeptides	0.5761082172393799	Linear peptides	0.3634375333786011	Alpha amino acids and derivatives	0.9659985899925232	Amino acids and derivatives	0.990583062171936	Amino acids, peptides, and analogues	0.9906988739967346	Carboxylic acids and derivatives	0.9938947558403015	Organic acids and derivatives	0.9941940903663635	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Thioethers; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	13030
4691_example_sirius_7050	C16H22O3	[M + H]+	C16H22O3	Terpenoids	0.5956761837005615	Meroterpenoids	0.5027575492858887	Podocarpane diterpenoids	0.6964285969734192	Benzenediols	0.5474018454551697			Benzenediols	0.5474018454551697	Phenols	0.8129011988639832	Benzenoids	0.9295731782913208	Organic compounds; Phenols; Organooxygen compounds; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	7050
